MovieId,Title,RegionId,Name,year,GenreId,genre
226,Iron Man Three,10,Africa,,,
227,When Harry Met Sally...,7,America,,,
227,When Harry Met Sally...,8,Asia,,,
227,When Harry Met Sally...,9,Europe,,,
227,When Harry Met Sally...,10,Africa,,,
228,Saw III,7,America,,,
228,Saw III,8,Asia,,,
228,Saw III,10,Africa,,,
229,The Help,7,America,,,
229,The Help,8,Asia,,,
229,The Help,9,Europe,,,
229,The Help,10,Africa,,,
230,Mean Girls,9,Europe,,,
231,Unbreakable,7,America,,,
231,Unbreakable,9,Europe,,,
232,The Adjustment Bureau,7,America,,,
232,The Adjustment Bureau,8,Asia,,,
232,The Adjustment Bureau,9,Europe,,,
232,The Adjustment Bureau,10,Africa,,,
233,The Ring,7,America,,,
233,The Ring,8,Asia,,,
233,The Ring,9,Europe,,,
233,The Ring,10,Africa,,,
234,Guardians of the Galaxy,7,America,,,
234,Guardians of the Galaxy,8,Asia,,,
234,Guardians of the Galaxy,9,Europe,,,
234,Guardians of the Galaxy,10,Africa,,,
235,The 40 Year Old Virgin,6,Other countries,,,
235,The 40 Year Old Virgin,7,America,,,
235,The 40 Year Old Virgin,8,Asia,,,
235,The 40 Year Old Virgin,9,Europe,,,
236,Terminator Genisys,8,Asia,,,
236,Terminator Genisys,9,Europe,,,
236,Terminator Genisys,10,Africa,,,
237,Sleepy Hollow,7,America,,,
237,Sleepy Hollow,8,Asia,,,
237,Sleepy Hollow,9,Europe,,,
237,Sleepy Hollow,10,Africa,,,
239,Pearl Harbor,8,Asia,,,
240,Fantastic Mr. Fox,7,America,,,
240,Fantastic Mr. Fox,8,Asia,,,
240,Fantastic Mr. Fox,9,Europe,,,
240,Fantastic Mr. Fox,10,Africa,,,
241,Carlito's Way,6,Other countries,,,
241,Carlito's Way,7,America,,,
241,Carlito's Way,8,Asia,,,
241,Carlito's Way,9,Europe,,,
242,Constantine,7,America,,,
242,Constantine,8,Asia,,,
242,Constantine,9,Europe,,,
242,Constantine,10,Africa,,,
243,Robin Hood: Prince of Thieves,6,Other countries,,,
243,Robin Hood: Prince of Thieves,7,America,,,
243,Robin Hood: Prince of Thieves,8,Asia,,,
243,Robin Hood: Prince of Thieves,9,Europe,,,
243,Robin Hood: Prince of Thieves,10,Africa,,,
244,The Croods,7,America,,,
244,The Croods,8,Asia,,,
244,The Croods,9,Europe,,,
244,The Croods,10,Africa,,,
245,North by Northwest,7,America,,,
245,North by Northwest,8,Asia,,,
245,North by Northwest,9,Europe,,,
246,The Amazing Spider-Man 2,9,Europe,,,
247,Source Code,6,Other countries,,,
247,Source Code,7,America,,,
247,Source Code,8,Asia,,,
247,Source Code,9,Europe,,,
248,Batman,7,America,,,
248,Batman,8,Asia,,,
248,Batman,9,Europe,,,
248,Batman,10,Africa,,,
249,Iron Man 2,7,America,,,
249,Iron Man 2,8,Asia,,,
249,Iron Man 2,9,Europe,,,
249,Iron Man 2,10,Africa,,,
251,Lion,7,America,,,
251,Lion,8,Asia,,,
251,Lion,9,Europe,,,
251,Lion,10,Africa,,,
252,How to Train Your Dragon 2,7,America,,,
252,How to Train Your Dragon 2,8,Asia,,,
252,How to Train Your Dragon 2,9,Europe,,,
252,How to Train Your Dragon 2,10,Africa,,,
253,Rush Hour 2,7,America,,,
254,Moonrise Kingdom,7,America,,,
254,Moonrise Kingdom,9,Europe,,,
254,Moonrise Kingdom,10,Africa,,,
255,Wreck-It Ralph,6,Other countries,,,
255,Wreck-It Ralph,7,America,,,
255,Wreck-It Ralph,8,Asia,,,
255,Wreck-It Ralph,9,Europe,,,
256,The Lone Ranger,8,Asia,,,
257,X-Men: The Last Stand,6,Other countries,,,
257,X-Men: The Last Stand,7,America,,,
257,X-Men: The Last Stand,8,Asia,,,
257,X-Men: The Last Stand,9,Europe,,,
258,True Romance,8,Asia,,,
258,True Romance,9,Europe,,,
258,True Romance,10,Africa,,,
259,Chef,7,America,,,
259,Chef,8,Asia,,,
260,GoldenEye,6,Other countries,,,
260,GoldenEye,7,America,,,
260,GoldenEye,8,Asia,,,
260,GoldenEye,9,Europe,,,
260,GoldenEye,10,Africa,,,
261,The Mummy,6,Other countries,,,
261,The Mummy,7,America,,,
261,The Mummy,8,Asia,,,
261,The Mummy,9,Europe,,,
261,The Mummy,10,Africa,,,
262,Passengers,7,America,,,
262,Passengers,8,Asia,,,
262,Passengers,9,Europe,,,
262,Passengers,10,Africa,,,
263,21 Jump Street,7,America,,,
263,21 Jump Street,9,Europe,,,
264,Maze Runner: The Scorch Trials,7,America,,,
264,Maze Runner: The Scorch Trials,8,Asia,,,
264,Maze Runner: The Scorch Trials,9,Europe,,,
264,Maze Runner: The Scorch Trials,10,Africa,,,
265,"Me, Myself & Irene",8,Asia,,,
265,"Me, Myself & Irene",9,Europe,,,
266,Alice in Wonderland,7,America,,,
266,Alice in Wonderland,8,Asia,,,
266,Alice in Wonderland,9,Europe,,,
266,Alice in Wonderland,10,Africa,,,
267,The Terminal,7,America,,,
267,The Terminal,8,Asia,,,
267,The Terminal,10,Africa,,,
269,Up in the Air,7,America,,,
269,Up in the Air,8,Asia,,,
269,Up in the Air,9,Europe,,,
269,Up in the Air,10,Africa,,,
270,Avengers: Age of Ultron,8,Asia,,,
270,Avengers: Age of Ultron,10,Africa,,,
271,Night at the Museum: Battle of the Smithsonian,7,America,,,
271,Night at the Museum: Battle of the Smithsonian,8,Asia,,,
271,Night at the Museum: Battle of the Smithsonian,9,Europe,,,
271,Night at the Museum: Battle of the Smithsonian,10,Africa,,,
273,Sen to Chihiro no kamikakushi,7,America,,,
273,Sen to Chihiro no kamikakushi,8,Asia,,,
273,Sen to Chihiro no kamikakushi,9,Europe,,,
273,Sen to Chihiro no kamikakushi,10,Africa,,,
274,Silver Linings Playbook,6,Other countries,,,
274,Silver Linings Playbook,7,America,,,
274,Silver Linings Playbook,8,Asia,,,
274,Silver Linings Playbook,9,Europe,,,
274,Silver Linings Playbook,10,Africa,,,
275,Enemy of the State,7,America,,,
275,Enemy of the State,8,Asia,,,
275,Enemy of the State,10,Africa,,,
277,Frozen,7,America,,,
277,Frozen,8,Asia,,,
277,Frozen,9,Europe,,,
277,Frozen,10,Africa,,,
278,2012,6,Other countries,,,
278,2012,8,Asia,,,
278,2012,9,Europe,,,
280,Enchanted,7,America,,,
280,Enchanted,8,Asia,,,
280,Enchanted,9,Europe,,,
280,Enchanted,10,Africa,,,
281,Old School,7,America,,,
281,Old School,8,Asia,,,
281,Old School,10,Africa,,,
282,RED,7,America,,,
282,RED,8,Asia,,,
282,RED,9,Europe,,,
283,The Deer Hunter,7,America,,,
283,The Deer Hunter,8,Asia,,,
283,The Deer Hunter,9,Europe,,,
283,The Deer Hunter,10,Africa,,,
284,The Graduate,8,Asia,,,
284,The Graduate,9,Europe,,,
284,The Graduate,10,Africa,,,
285,The Vow,7,America,,,
285,The Vow,8,Asia,,,
285,The Vow,9,Europe,,,
285,The Vow,10,Africa,,,
286,The Secret Life of Pets,7,America,,,
286,The Secret Life of Pets,8,Asia,,,
286,The Secret Life of Pets,9,Europe,,,
286,The Secret Life of Pets,10,Africa,,,
287,American Beauty,7,America,,,
287,American Beauty,8,Asia,,,
287,American Beauty,9,Europe,,,
287,American Beauty,10,Africa,,,
288,Mrs. Doubtfire,7,America,,,
288,Mrs. Doubtfire,8,Asia,,,
288,Mrs. Doubtfire,9,Europe,,,
288,Mrs. Doubtfire,10,Africa,,,
289,Contact,7,America,,,
289,Contact,8,Asia,,,
289,Contact,9,Europe,,,
289,Contact,10,Africa,,,
290,Die Hard 2,7,America,,,
290,Die Hard 2,8,Asia,,,
290,Die Hard 2,9,Europe,,,
290,Die Hard 2,10,Africa,,,
291,The Bridge on the River Kwai,6,Other countries,,,
291,The Bridge on the River Kwai,7,America,,,
291,The Bridge on the River Kwai,8,Asia,,,
291,The Bridge on the River Kwai,9,Europe,,,
292,Hulk,7,America,,,
292,Hulk,8,Asia,,,
292,Hulk,9,Europe,,,
292,Hulk,10,Africa,,,
293,Hanna,9,Europe,,,
294,Battle Los Angeles,7,America,,,
294,Battle Los Angeles,8,Asia,,,
294,Battle Los Angeles,9,Europe,,,
294,Battle Los Angeles,10,Africa,,,
295,La La Land,7,America,,,
295,La La Land,8,Asia,,,
295,La La Land,9,Europe,,,
295,La La Land,10,Africa,,,
296,Van Helsing,6,Other countries,,,
296,Van Helsing,7,America,,,
296,Van Helsing,8,Asia,,,
296,Van Helsing,9,Europe,,,
296,Van Helsing,10,Africa,,,
297,Per un pugno di dollari,6,Other countries,,,
297,Per un pugno di dollari,8,Asia,,,
297,Per un pugno di dollari,9,Europe,,,
297,Per un pugno di dollari,10,Africa,,,
298,Men in Black,8,Asia,,,
298,Men in Black,9,Europe,,,
299,Forrest Gump,7,America,,,
299,Forrest Gump,8,Asia,,,
299,Forrest Gump,9,Europe,,,
299,Forrest Gump,10,Africa,,,
300,War of the Worlds,7,America,,,
300,War of the Worlds,8,Asia,,,
300,War of the Worlds,9,Europe,,,
300,War of the Worlds,10,Africa,,,
301,Miss Congeniality,8,Asia,,,
301,Miss Congeniality,10,Africa,,,
302,The Intern,8,Asia,,,
302,The Intern,9,Europe,,,
302,The Intern,10,Africa,,,
303,Ant-Man,7,America,,,
303,Ant-Man,8,Asia,,,
303,Ant-Man,9,Europe,,,
303,Ant-Man,10,Africa,,,
305,Pitch Perfect,7,America,,,
305,Pitch Perfect,8,Asia,,,
305,Pitch Perfect,9,Europe,,,
305,Pitch Perfect,10,Africa,,,
306,Harold & Kumar Go to White Castle,8,Asia,,,
306,Harold & Kumar Go to White Castle,9,Europe,,,
306,Harold & Kumar Go to White Castle,10,Africa,,,
307,Transcendence,8,Asia,,,
307,Transcendence,9,Europe,,,
308,The Shawshank Redemption,7,America,,,
308,The Shawshank Redemption,8,Asia,,,
308,The Shawshank Redemption,9,Europe,,,
308,The Shawshank Redemption,10,Africa,,,
311,Per qualche dollaro in più,7,America,,,
311,Per qualche dollaro in più,8,Asia,,,
311,Per qualche dollaro in più,9,Europe,,,
311,Per qualche dollaro in più,10,Africa,,,
312,Schindler's List,7,America,,,
312,Schindler's List,8,Asia,,,
312,Schindler's List,9,Europe,,,
312,Schindler's List,10,Africa,,,
313,San Andreas,8,Asia,,,
313,San Andreas,9,Europe,,,
313,San Andreas,10,Africa,,,
314,The Princess Bride,7,America,,,
314,The Princess Bride,8,Asia,,,
314,The Princess Bride,9,Europe,,,
314,The Princess Bride,10,Africa,,,
315,Her,7,America,,,
315,Her,8,Asia,,,
315,Her,9,Europe,,,
317,Match Point,7,America,,,
317,Match Point,8,Asia,,,
318,What's Eating Gilbert Grape,6,Other countries,,,
318,What's Eating Gilbert Grape,8,Asia,,,
318,What's Eating Gilbert Grape,9,Europe,,,
318,What's Eating Gilbert Grape,10,Africa,,,
319,The Conjuring 2,7,America,,,
319,The Conjuring 2,8,Asia,,,
319,The Conjuring 2,9,Europe,,,
319,The Conjuring 2,10,Africa,,,
320,Love Actually,8,Asia,,,
322,Mission: Impossible III,7,America,,,
322,Mission: Impossible III,8,Asia,,,
322,Mission: Impossible III,9,Europe,,,
322,Mission: Impossible III,10,Africa,,,
324,Harry Potter and the Sorcerer's Stone,7,America,,,
324,Harry Potter and the Sorcerer's Stone,8,Asia,,,
325,It's a Wonderful Life,7,America,,,
325,It's a Wonderful Life,8,Asia,,,
325,It's a Wonderful Life,9,Europe,,,
325,It's a Wonderful Life,10,Africa,,,
326,The Boondock Saints,6,Other countries,,,
326,The Boondock Saints,7,America,,,
326,The Boondock Saints,8,Asia,,,
326,The Boondock Saints,9,Europe,,,
327,American Wedding,7,America,,,
327,American Wedding,8,Asia,,,
328,Panic Room,7,America,,,
328,Panic Room,8,Asia,,,
328,Panic Room,9,Europe,,,
328,Panic Room,10,Africa,,,
329,Batman Returns,7,America,,,
329,Batman Returns,8,Asia,,,
329,Batman Returns,9,Europe,,,
329,Batman Returns,10,Africa,,,
331,Top Gun,7,America,,,
331,Top Gun,9,Europe,,,
331,Top Gun,10,Africa,,,
332,Snow White and the Seven Dwarfs,7,America,,,
332,Snow White and the Seven Dwarfs,8,Asia,,,
332,Snow White and the Seven Dwarfs,9,Europe,,,
333,Das Boot,6,Other countries,,,
333,Das Boot,7,America,,,
333,Das Boot,8,Asia,,,
333,Das Boot,9,Europe,,,
333,Das Boot,10,Africa,,,
334,Midnight in Paris,7,America,,,
334,Midnight in Paris,8,Asia,,,
334,Midnight in Paris,9,Europe,,,
334,Midnight in Paris,10,Africa,,,
335,The Expendables 2,9,Europe,,,
335,The Expendables 2,10,Africa,,,
336,Shrek Forever After,7,America,,,
336,Shrek Forever After,8,Asia,,,
336,Shrek Forever After,9,Europe,,,
336,Shrek Forever After,10,Africa,,,
337,The Matrix Reloaded,8,Asia,,,
338,Underworld,7,America,,,
338,Underworld,8,Asia,,,
338,Underworld,9,Europe,,,
339,Twister,6,Other countries,,,
339,Twister,7,America,,,
339,Twister,8,Asia,,,
339,Twister,9,Europe,,,
339,Twister,10,Africa,,,
340,The Girl with the Dragon Tattoo,7,America,,,
340,The Girl with the Dragon Tattoo,8,Asia,,,
340,The Girl with the Dragon Tattoo,9,Europe,,,
340,The Girl with the Dragon Tattoo,10,Africa,,,
341,Brokeback Mountain,7,America,,,
341,Brokeback Mountain,8,Asia,,,
341,Brokeback Mountain,9,Europe,,,
341,Brokeback Mountain,10,Africa,,,
342,The Terminator,7,America,,,
342,The Terminator,8,Asia,,,
342,The Terminator,9,Europe,,,
342,The Terminator,10,Africa,,,
343,El laberinto del fauno,7,America,,,
343,El laberinto del fauno,8,Asia,,,
343,El laberinto del fauno,9,Europe,,,
343,El laberinto del fauno,10,Africa,,,
344,The Devil's Advocate,7,America,,,
344,The Devil's Advocate,8,Asia,,,
344,The Devil's Advocate,9,Europe,,,
344,The Devil's Advocate,10,Africa,,,
345,Ted 2,7,America,,,
345,Ted 2,8,Asia,,,
345,Ted 2,9,Europe,,,
345,Ted 2,10,Africa,,,
346,Drive,8,Asia,,,
346,Drive,9,Europe,,,
347,Hotel Rwanda,7,America,,,
347,Hotel Rwanda,8,Asia,,,
347,Hotel Rwanda,9,Europe,,,
347,Hotel Rwanda,10,Africa,,,
348,Paul,7,America,,,
348,Paul,8,Asia,,,
348,Paul,9,Europe,,,
348,Paul,10,Africa,,,
349,Pineapple Express,7,America,,,
349,Pineapple Express,8,Asia,,,
349,Pineapple Express,9,Europe,,,
350,Furious 6,8,Asia,,,
350,Furious 6,10,Africa,,,
351,Lone Survivor,7,America,,,
351,Lone Survivor,8,Asia,,,
351,Lone Survivor,9,Europe,,,
351,Lone Survivor,10,Africa,,,
352,Don't Breathe,7,America,,,
352,Don't Breathe,8,Asia,,,
352,Don't Breathe,9,Europe,,,
352,Don't Breathe,10,Africa,,,
353,The Rock,7,America,,,
353,The Rock,8,Asia,,,
354,The Chronicles of Narnia: Prince Caspian,7,America,,,
354,The Chronicles of Narnia: Prince Caspian,8,Asia,,,
354,The Chronicles of Narnia: Prince Caspian,9,Europe,,,
354,The Chronicles of Narnia: Prince Caspian,10,Africa,,,
355,Life of Brian,7,America,,,
355,Life of Brian,8,Asia,,,
355,Life of Brian,9,Europe,,,
356,The Usual Suspects,7,America,,,
356,The Usual Suspects,8,Asia,,,
356,The Usual Suspects,9,Europe,,,
356,The Usual Suspects,10,Africa,,,
357,Once Upon a Time in America,7,America,,,
357,Once Upon a Time in America,8,Asia,,,
357,Once Upon a Time in America,9,Europe,,,
358,Waterworld,8,Asia,,,
358,Waterworld,9,Europe,,,
358,Waterworld,10,Africa,,,
359,The Bourne Supremacy,7,America,,,
359,The Bourne Supremacy,8,Asia,,,
359,The Bourne Supremacy,9,Europe,,,
359,The Bourne Supremacy,10,Africa,,,
360,Grown Ups,6,Other countries,,,
360,Grown Ups,7,America,,,
360,Grown Ups,8,Asia,,,
360,Grown Ups,9,Europe,,,
360,Grown Ups,10,Africa,,,
361,Closer,6,Other countries,,,
361,Closer,7,America,,,
361,Closer,8,Asia,,,
361,Closer,9,Europe,,,
361,Closer,10,Africa,,,
362,Cloud Atlas,7,America,,,
362,Cloud Atlas,8,Asia,,,
362,Cloud Atlas,9,Europe,,,
362,Cloud Atlas,10,Africa,,,
363,Harry Potter and the Chamber of Secrets,7,America,,,
363,Harry Potter and the Chamber of Secrets,8,Asia,,,
363,Harry Potter and the Chamber of Secrets,9,Europe,,,
363,Harry Potter and the Chamber of Secrets,10,Africa,,,
364,Mystic River,8,Asia,,,
364,Mystic River,9,Europe,,,
365,Cast Away,7,America,,,
365,Cast Away,8,Asia,,,
365,Cast Away,9,Europe,,,
365,Cast Away,10,Africa,,,
366,The Untouchables,7,America,,,
366,The Untouchables,8,Asia,,,
366,The Untouchables,9,Europe,,,
368,The Lincoln Lawyer,7,America,,,
368,The Lincoln Lawyer,8,Asia,,,
368,The Lincoln Lawyer,9,Europe,,,
368,The Lincoln Lawyer,10,Africa,,,
369,Knocked Up,6,Other countries,,,
369,Knocked Up,7,America,,,
369,Knocked Up,8,Asia,,,
369,Knocked Up,9,Europe,,,
369,Knocked Up,10,Africa,,,
370,Das Leben der Anderen,7,America,,,
370,Das Leben der Anderen,8,Asia,,,
370,Das Leben der Anderen,10,Africa,,,
371,Aliens,7,America,,,
371,Aliens,8,Asia,,,
371,Aliens,9,Europe,,,
372,25th Hour,7,America,,,
372,25th Hour,8,Asia,,,
372,25th Hour,9,Europe,,,
372,25th Hour,10,Africa,,,
374,10 Cloverfield Lane,7,America,,,
374,10 Cloverfield Lane,8,Asia,,,
376,The Fugitive,7,America,,,
376,The Fugitive,8,Asia,,,
376,The Fugitive,9,Europe,,,
376,The Fugitive,10,Africa,,,
377,The Exorcist,6,Other countries,,,
377,The Exorcist,7,America,,,
377,The Exorcist,8,Asia,,,
377,The Exorcist,9,Europe,,,
377,The Exorcist,10,Africa,,,
378,Edge of Tomorrow,7,America,,,
378,Edge of Tomorrow,8,Asia,,,
378,Edge of Tomorrow,9,Europe,,,
378,Edge of Tomorrow,10,Africa,,,
379,There's Something About Mary,7,America,,,
379,There's Something About Mary,8,Asia,,,
379,There's Something About Mary,9,Europe,,,
379,There's Something About Mary,10,Africa,,,
380,Grindhouse,7,America,,,
380,Grindhouse,8,Asia,,,
380,Grindhouse,9,Europe,,,
380,Grindhouse,10,Africa,,,
381,The Other Guys,8,Asia,,,
382,Drag Me to Hell,6,Other countries,,,
382,Drag Me to Hell,7,America,,,
382,Drag Me to Hell,8,Asia,,,
382,Drag Me to Hell,9,Europe,,,
382,Drag Me to Hell,10,Africa,,,
383,The Twilight Saga: Eclipse,7,America,,,
383,The Twilight Saga: Eclipse,8,Asia,,,
383,The Twilight Saga: Eclipse,9,Europe,,,
383,The Twilight Saga: Eclipse,10,Africa,,,
384,Vicky Cristina Barcelona,8,Asia,,,
384,Vicky Cristina Barcelona,9,Europe,,,
384,Vicky Cristina Barcelona,10,Africa,,,
386,Stargate,7,America,,,
386,Stargate,8,Asia,,,
386,Stargate,9,Europe,,,
386,Stargate,10,Africa,,,
387,Unknown,6,Other countries,,,
387,Unknown,7,America,,,
387,Unknown,8,Asia,,,
387,Unknown,10,Africa,,,
388,P.S. I Love You,7,America,,,
388,P.S. I Love You,8,Asia,,,
388,P.S. I Love You,9,Europe,,,
388,P.S. I Love You,10,Africa,,,
389,Equilibrium,6,Other countries,,,
389,Equilibrium,7,America,,,
389,Equilibrium,8,Asia,,,
389,Equilibrium,9,Europe,,,
390,The Fountain,7,America,,,
390,The Fountain,8,Asia,,,
390,The Fountain,9,Europe,,,
390,The Fountain,10,Africa,,,
391,The Thin Red Line,6,Other countries,,,
391,The Thin Red Line,7,America,,,
391,The Thin Red Line,8,Asia,,,
391,The Thin Red Line,9,Europe,,,
391,The Thin Red Line,10,Africa,,,
393,The Hateful Eight,7,America,,,
393,The Hateful Eight,8,Asia,,,
393,The Hateful Eight,9,Europe,,,
393,The Hateful Eight,10,Africa,,,
394,Shutter Island,7,America,,,
394,Shutter Island,8,Asia,,,
394,Shutter Island,10,Africa,,,
395,Desperado,7,America,,,
395,Desperado,8,Asia,,,
395,Desperado,9,Europe,,,
395,Desperado,10,Africa,,,
396,Vanilla Sky,6,Other countries,,,
396,Vanilla Sky,7,America,,,
396,Vanilla Sky,8,Asia,,,
396,Vanilla Sky,9,Europe,,,
396,Vanilla Sky,10,Africa,,,
397,Hannibal,6,Other countries,,,
397,Hannibal,8,Asia,,,
397,Hannibal,9,Europe,,,
398,Batman Forever,7,America,,,
398,Batman Forever,8,Asia,,,
398,Batman Forever,9,Europe,,,
398,Batman Forever,10,Africa,,,
399,The Others,7,America,,,
399,The Others,8,Asia,,,
399,The Others,9,Europe,,,
400,Flight,7,America,,,
400,Flight,8,Asia,,,
400,Flight,9,Europe,,,
400,Flight,10,Africa,,,
401,Slumdog Millionaire,7,America,,,
401,Slumdog Millionaire,8,Asia,,,
401,Slumdog Millionaire,9,Europe,,,
401,Slumdog Millionaire,10,Africa,,,
402,Blade,6,Other countries,,,
402,Blade,7,America,,,
402,Blade,8,Asia,,,
402,Blade,9,Europe,,,
402,Blade,10,Africa,,,
403,Män som hatar kvinnor,6,Other countries,,,
403,Män som hatar kvinnor,7,America,,,
403,Män som hatar kvinnor,8,Asia,,,
403,Män som hatar kvinnor,9,Europe,,,
403,Män som hatar kvinnor,10,Africa,,,
404,Resident Evil: Apocalypse,7,America,,,
404,Resident Evil: Apocalypse,8,Asia,,,
404,Resident Evil: Apocalypse,9,Europe,,,
404,Resident Evil: Apocalypse,10,Africa,,,
406,Sleepers,7,America,,,
406,Sleepers,8,Asia,,,
406,Sleepers,9,Europe,,,
407,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,7,America,,,
407,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8,Asia,,,
407,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9,Europe,,,
407,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,10,Africa,,,
408,Yip Man,8,Asia,,,
408,Yip Man,10,Africa,,,
409,Pirates of the Caribbean: On Stranger Tides,7,America,,,
409,Pirates of the Caribbean: On Stranger Tides,8,Asia,,,
409,Pirates of the Caribbean: On Stranger Tides,9,Europe,,,
409,Pirates of the Caribbean: On Stranger Tides,10,Africa,,,
411,Furious Seven,7,America,,,
411,Furious Seven,8,Asia,,,
411,Furious Seven,9,Europe,,,
411,Furious Seven,10,Africa,,,
413,The Godfather,8,Asia,,,
413,The Godfather,9,Europe,,,
414,Twelve Monkeys,7,America,,,
414,Twelve Monkeys,8,Asia,,,
414,Twelve Monkeys,9,Europe,,,
415,Godzilla,7,America,,,
415,Godzilla,8,Asia,,,
415,Godzilla,9,Europe,,,
416,Moana,7,America,,,
416,Moana,8,Asia,,,
416,Moana,9,Europe,,,
416,Moana,10,Africa,,,
417,Crash,8,Asia,,,
417,Crash,9,Europe,,,
417,Crash,10,Africa,,,
418,Ender's Game,6,Other countries,,,
418,Ender's Game,7,America,,,
418,Ender's Game,8,Asia,,,
418,Ender's Game,9,Europe,,,
418,Ender's Game,10,Africa,,,
419,Rise of the Planet of the Apes,7,America,,,
419,Rise of the Planet of the Apes,8,Asia,,,
419,Rise of the Planet of the Apes,9,Europe,,,
419,Rise of the Planet of the Apes,10,Africa,,,
420,The Lord of the Rings: The Two Towers,6,Other countries,,,
420,The Lord of the Rings: The Two Towers,7,America,,,
420,The Lord of the Rings: The Two Towers,8,Asia,,,
420,The Lord of the Rings: The Two Towers,9,Europe,,,
420,The Lord of the Rings: The Two Towers,10,Africa,,,
421,The Place Beyond the Pines,7,America,,,
421,The Place Beyond the Pines,8,Asia,,,
421,The Place Beyond the Pines,9,Europe,,,
421,The Place Beyond the Pines,10,Africa,,,
422,The Dictator,7,America,,,
422,The Dictator,8,Asia,,,
422,The Dictator,9,Europe,,,
422,The Dictator,10,Africa,,,
423,The Hunger Games: Mockingjay - Part 2,6,Other countries,,,
423,The Hunger Games: Mockingjay - Part 2,7,America,,,
423,The Hunger Games: Mockingjay - Part 2,8,Asia,,,
423,The Hunger Games: Mockingjay - Part 2,10,Africa,,,
424,X2,7,America,,,
424,X2,8,Asia,,,
424,X2,9,Europe,,,
425,The Devil Wears Prada,7,America,,,
425,The Devil Wears Prada,8,Asia,,,
425,The Devil Wears Prada,9,Europe,,,
425,The Devil Wears Prada,10,Africa,,,
426,Der Untergang,7,America,,,
426,Der Untergang,8,Asia,,,
426,Der Untergang,9,Europe,,,
426,Der Untergang,10,Africa,,,
427,The Sting,7,America,,,
427,The Sting,8,Asia,,,
428,Halloween,6,Other countries,,,
428,Halloween,7,America,,,
428,Halloween,8,Asia,,,
428,Halloween,9,Europe,,,
428,Halloween,10,Africa,,,
429,Austin Powers: International Man of Mystery,7,America,,,
429,Austin Powers: International Man of Mystery,8,Asia,,,
429,Austin Powers: International Man of Mystery,9,Europe,,,
430,Taken 2,7,America,,,
430,Taken 2,8,Asia,,,
430,Taken 2,9,Europe,,,
430,Taken 2,10,Africa,,,
431,RoboCop,7,America,,,
431,RoboCop,8,Asia,,,
431,RoboCop,9,Europe,,,
431,RoboCop,10,Africa,,,
432,Dallas Buyers Club,7,America,,,
432,Dallas Buyers Club,8,Asia,,,
432,Dallas Buyers Club,9,Europe,,,
432,Dallas Buyers Club,10,Africa,,,
433,Remember the Titans,6,Other countries,,,
433,Remember the Titans,7,America,,,
433,Remember the Titans,8,Asia,,,
433,Remember the Titans,9,Europe,,,
433,Remember the Titans,10,Africa,,,
434,Maleficent,6,Other countries,,,
434,Maleficent,7,America,,,
434,Maleficent,9,Europe,,,
434,Maleficent,10,Africa,,,
435,Scott Pilgrim vs. the World,7,America,,,
435,Scott Pilgrim vs. the World,8,Asia,,,
435,Scott Pilgrim vs. the World,9,Europe,,,
435,Scott Pilgrim vs. the World,10,Africa,,,
439,Chronicle,7,America,,,
439,Chronicle,8,Asia,,,
439,Chronicle,9,Europe,,,
439,Chronicle,10,Africa,,,
440,Lara Croft: Tomb Raider,7,America,,,
440,Lara Croft: Tomb Raider,8,Asia,,,
440,Lara Croft: Tomb Raider,9,Europe,,,
441,Knight and Day,6,Other countries,,,
441,Knight and Day,7,America,,,
441,Knight and Day,8,Asia,,,
441,Knight and Day,9,Europe,,,
441,Knight and Day,10,Africa,,,
442,Fifty Shades of Grey,7,America,,,
442,Fifty Shades of Grey,8,Asia,,,
442,Fifty Shades of Grey,9,Europe,,,
442,Fifty Shades of Grey,10,Africa,,,
443,Swordfish,8,Asia,,,
443,Swordfish,10,Africa,,,
444,Fear and Loathing in Las Vegas,6,Other countries,,,
444,Fear and Loathing in Las Vegas,8,Asia,,,
444,Fear and Loathing in Las Vegas,9,Europe,,,
444,Fear and Loathing in Las Vegas,10,Africa,,,
445,Dodgeball: A True Underdog Story,7,America,,,
445,Dodgeball: A True Underdog Story,8,Asia,,,
445,Dodgeball: A True Underdog Story,9,Europe,,,
445,Dodgeball: A True Underdog Story,10,Africa,,,
449,Ghost,7,America,,,
449,Ghost,8,Asia,,,
449,Ghost,9,Europe,,,
449,Ghost,10,Africa,,,
450,Public Enemies,7,America,,,
450,Public Enemies,8,Asia,,,
450,Public Enemies,9,Europe,,,
450,Public Enemies,10,Africa,,,
451,Enemy at the Gates,7,America,,,
451,Enemy at the Gates,8,Asia,,,
451,Enemy at the Gates,9,Europe,,,
452,Bad Boys,7,America,,,
452,Bad Boys,8,Asia,,,
452,Bad Boys,9,Europe,,,
452,Bad Boys,10,Africa,,,
453,The Blues Brothers,7,America,,,
453,The Blues Brothers,8,Asia,,,
453,The Blues Brothers,9,Europe,,,
453,The Blues Brothers,10,Africa,,,
454,The Bourne Legacy,7,America,,,
454,The Bourne Legacy,8,Asia,,,
